# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_ncdm[0]        12:(.)p_ncdm[0]          13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       7.469492524804e+09       1.271197574087e-17       5.822483581142e-05       1.282870533857e+14       1.423913796035e+04       1.906305938611e-06       1.063591345688e+14       3.361612398031e-05       8.565317381094e+27       1.037877983491e+21       1.970920046202e+27       6.569733487249e+26       1.731540006286e-08       5.921329601221e+27       1.645756806639e+28       1.645756806639e+28       5.485855676163e+27      -3.768739349097e+32       4.689575043231e-02       9.997909558875e-02 
       7.389633071087e+09       1.298821594755e-17       5.885406972084e-05       1.255585768847e+14       1.423913795972e+04       1.926907306604e-06       1.052220047852e+14       3.397941200368e-05       8.204848551518e+27       1.004943466740e+21       1.887974463378e+27       6.293248211174e+26       1.731540006286e-08       5.672132209470e+27       1.576495622931e+28       1.576495622931e+28       5.254985074780e+27      -3.571535642452e+32       4.694614804383e-02       9.987176705477e-02 
       7.310627428031e+09       1.327045904890e-17       5.949010301265e-05       1.228881310569e+14       1.423913795909e+04       1.947731312711e-06       1.040970325295e+14       3.434662606512e-05       7.859549945217e+27       9.730540462435e+20       1.808519620691e+27       6.028398735551e+26       1.731540006286e-08       5.433422215692e+27       1.510149275465e+28       1.510149275465e+28       5.033830593858e+27      -3.384650851061e+32       4.699654565584e-02       9.976466872295e-02 
       7.232466467189e+09       1.355883549221e-17       6.013301026542e-05       1.202744816754e+14       1.423913795845e+04       1.968780362975e-06       1.029840878204e+14       3.471780859317e-05       7.528783127865e+27       9.421765584315e+20       1.732408611381e+27       5.774695371187e+26       1.731540006286e-08       5.204758260868e+27       1.446595094229e+28       1.446595094229e+28       4.821983333363e+27      -3.207545025581e+32       4.704694326836e-02       9.965779985367e-02 
       7.155141157715e+09       1.385347855909e-17       6.078286423872e-05       1.177164207636e+14       1.423913795780e+04       1.990056889437e-06       1.018830420664e+14       3.509300247486e-05       7.211936533456e+27       9.122788920973e+20       1.659500711218e+27       5.531669037310e+26       1.731540006286e-08       4.985717560442e+27       1.385715571740e+28       1.385715571740e+28       4.619051601697e+27      -3.039706470150e+32       4.709734088139e-02       9.955115971038e-02 
       7.078642565309e+09       1.415452442773e-17       6.143974314909e-05       1.152127660366e+14       1.423913795714e+04       2.011563350424e-06       1.007937680510e+14       3.547225106072e-05       6.908424333554e+27       8.833299550053e+20       1.589661118306e+27       5.298870394274e+26       1.731540006286e-08       4.775895122621e+27       1.327398145781e+28       1.327398145781e+28       4.424660191486e+27      -2.880650263991e+32       4.714773849494e-02       9.944474755975e-02 
       7.002961851198e+09       1.446211223557e-17       6.210371975612e-05       1.127623603551e+14       1.423913795647e+04       2.033302230828e-06       9.971613991737e+13       3.585559816975e-05       6.617685354141e+27       8.552996415556e+20       1.522760703851e+27       5.075869012758e+26       1.731540006286e-08       4.574902999571e+27       1.271534991286e+28       1.271534991286e+28       4.238449685846e+27      -2.729916860380e+32       4.719813610902e-02       9.933856267159e-02 
       6.928090271102e+09       1.477638414365e-17       6.277487227635e-05       1.103640711904e+14       1.423913795580e+04       2.055276042395e-06       9.865003315472e+13       3.624308809453e-05       6.339182038037e+27       8.281588014762e+20       1.458675773402e+27       4.862252577930e+26       1.731540006286e-08       4.382369570124e+27       1.218022820972e+28       1.218022820972e+28       4.060075793847e+27      -2.587070758908e+32       4.724853372363e-02       9.923260431880e-02 
       6.854019174234e+09       1.509748540218e-17       6.345327710733e-05       1.080167901010e+14       1.423913795513e+04       2.077487324018e-06       9.759532458323e+13       3.663476560627e-05       6.072399451000e+27       8.018792095072e+20       1.397287838154e+27       4.657626127106e+26       1.731540006286e-08       4.197938852682e+27       1.166762694372e+28       1.166762694372e+28       3.889208713938e+27      -2.451699247242e+32       4.729893133878e-02       9.912687177739e-02 
       6.780740002294e+09       1.542556441760e-17       6.413901428459e-05       1.057194322202e+14       1.423913795444e+04       2.099938642025e-06       9.655189234009e+13       3.703067596004e-05       5.816844329639e+27       7.764335360486e+20       1.338483395868e+27       4.461611319487e+26       1.731540006286e-08       4.021269847024e+27       1.117659834897e+28       1.117659834897e+28       3.725532524170e+27      -2.323411208700e+32       4.734932895448e-02       9.902136432643e-02 
       6.708244288484e+09       1.576077282154e-17       6.483216202469e-05       1.034709357551e+14       1.423913795375e+04       2.122632590478e-06       9.551961586539e+13       3.743086489998e-05       5.572044169407e+27       7.517953187382e+20       1.282153721013e+27       4.273845736636e+26       1.731540006286e-08       3.852035903824e+27       1.070623454604e+28       1.070623454604e+28       3.568744598074e+27      -2.201835992245e+32       4.739972657072e-02       9.891608124810e-02 
       6.636523656525e+09       1.610326554070e-17       6.553280036314e-05       1.012702614954e+14       1.423913795305e+04       2.145571791476e-06       9.449837588815e+13       3.783537866459e-05       5.337546350969e+27       7.279389349319e+20       1.228194663737e+27       4.093982212386e+26       1.731540006286e-08       3.689924120692e+27       1.025566586334e+28       1.025566586334e+28       3.418555045126e+27      -2.086622341586e+32       4.745012418753e-02       9.881102182760e-02 
       6.565569819696e+09       1.645320086852e-17       6.624100933550e-05       9.911639233313e+13       1.423913795234e+04       2.168758895451e-06       9.348805441260e+13       3.824426399205e-05       5.112917303342e+27       7.048395750577e+20       1.176506457308e+27       3.921688190957e+26       1.731540006286e-08       3.534634763646e+27       9.824059229135e+27       9.824059229135e+27       3.274686174758e+27      -1.977437380331e+32       4.750052180489e-02       9.870618535320e-02 
       6.495374579871e+09       1.681074053796e-17       6.695687443425e-05       9.700833279300e+13       1.423913795162e+04       2.192196581481e-06       9.248853470447e+13       3.865756812566e-05       4.897741702245e+27       6.824732168145e+20       1.126993533643e+27       3.756645112076e+26       1.731540006286e-08       3.385880712915e+27       9.410616631277e+27       9.410616631277e+27       3.136871982928e+27      -1.873965650235e+32       4.755091942283e-02       9.860157111615e-02 
       6.425929826572e+09       1.717604979668e-17       6.768047387595e-05       9.494510857182e+13       1.423913795090e+04       2.215887557595e-06       9.149970127759e+13       3.907533881925e-05       4.691621702201e+27       6.608166001902e+20       1.079564346617e+27       3.598547821989e+26       1.731540006286e-08       3.243386932082e+27       9.014573641716e+27       9.014573641716e+27       3.004857660293e+27      -1.775908199778e+32       4.760131704135e-02       9.849717841070e-02 
       6.357227536038e+09       1.754929748340e-17       6.841189315310e-05       9.292576608846e+13       1.423913795017e+04       2.239834561090e-06       9.052143988048e+13       3.949762434274e-05       4.494176200935e+27       6.398472032722e+20       1.034131202792e+27       3.447104009243e+26       1.731540006286e-08       3.106889959552e+27       8.635198003127e+27       8.635198003127e+27       2.878399121087e+27      -1.682981720426e+32       4.765171466045e-02       9.839300653412e-02 
       6.289259770288e+09       1.793065610579e-17       6.915121775819e-05       9.094937204303e+13       1.423913794943e+04       2.264040358841e-06       8.955363748315e+13       3.992447348771e-05       4.305040134753e+27       6.195432188256e+20       9.906100992872e+26       3.302033664227e+26       1.731540006286e-08       2.976137421437e+27       8.271788275021e+27       8.271788275021e+27       2.757262551819e+27      -1.594917728097e+32       4.770211228015e-02       9.828905478664e-02 
       6.222018676213e+09       1.832030192041e-17       6.989853318373e-05       8.901501298555e+13       1.423913794868e+04       2.288507747627e-06       8.859618226409e+13       4.035593557301e-05       4.123863803555e+27       5.998835316149e+20       9.489205684540e+26       3.163068561451e+26       1.731540006286e-08       2.850887564925e+27       7.923672536818e+27       7.923672536818e+27       2.641223978972e+27      -1.511461787456e+32       4.775250990044e-02       9.818532247147e-02 
       6.155496484663e+09       1.871841501346e-17       7.065392310324e-05       8.712179489380e+13       1.423913794792e+04       2.313239554452e-06       8.764896359732e+13       4.079206045047e-05       3.950312224266e+27       5.808476964446e+20       9.089855291028e+26       3.029951763615e+26       1.731540006286e-08       2.730908811300e+27       7.590207145517e+27       7.590207145517e+27       2.530068854884e+27      -1.432372776792e+32       4.780290752134e-02       9.808180889469e-02 
       6.089685509552e+09       1.912517938492e-17       7.141747664718e-05       8.526884276007e+13       1.423913794716e+04       2.338238636870e-06       8.671187203958e+13       4.123289851069e-05       3.784064511475e+27       5.624159168977e+20       8.707311439823e+26       2.902437146548e+26       1.731540006286e-08       2.615979327769e+27       7.270775545642e+27       7.270775545642e+27       2.423591661069e+27      -1.357422191372e+32       4.785330514285e-02       9.797851336535e-02 
       6.024578146970e+09       1.954078303324e-17       7.218928294606e-05       8.345530018680e+13       1.423913794639e+04       2.363507883317e-06       8.578479931775e+13       4.167850068883e-05       3.624813284135e+27       5.445690247478e+20       8.340866832600e+26       2.780288944142e+26       1.731540006286e-08       2.505886617304e+27       6.964787129268e+27       6.964787129268e+27       2.321595528227e+27      -1.286393483241e+32       4.790370276498e-02       9.787543519543e-02 
       5.960166874302e+09       1.996541804227e-17       7.296942931134e-05       8.168032899071e+13       1.423913794561e+04       2.389050213445e-06       8.486763831627e+13       4.212891847051e-05       3.472264097242e+27       5.272884600255e+20       7.989843937474e+26       2.663281312434e+26       1.731540006286e-08       2.400427125753e+27       6.671676144031e+27       6.671676144031e+27       2.223891872242e+27      -1.219081435571e+32       4.795410038774e-02       9.777257369978e-02 
       5.896444249360e+09       2.039928066980e-17       7.375800669251e-05       7.994310881547e+13       1.423913794482e+04       2.414868578457e-06       8.396028306483e+13       4.258420389773e-05       3.326134897421e+27       5.105562517163e+20       7.653593736287e+26       2.551197912040e+26       1.731540006286e-08       2.299405865476e+27       6.390900647083e+27       6.390900647083e+27       2.130300045503e+27      -1.155291569742e+32       4.800449801114e-02       9.766992819613e-02 
