# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       7.099415465272e+03       1.317489868776e-05       5.920217189261e+01       1.311100835944e+02       1.442152286851e+04       2.031081552769e+00       1.023988040083e+08       3.341700748290e+01       6.993814625320e+03       9.001571118445e+02       4.460955598521e+03       3.592470360975e-08       4.834926684418e+03       1.718985402014e+04       1.718985402014e+04       3.942913769876e+03      -2.912256368700e+02       4.442950133418e-04       4.175845344577e-01 
       7.023501968035e+03       1.344496318304e-05       5.978694265280e+01       1.285376333252e+02       1.442093809775e+04       2.052948118368e+00       1.012999080485e+08       3.373934540047e+01       6.699482020923e+03       8.715928297707e+02       4.319398094439e+03       3.592470360975e-08       4.631450235680e+03       1.652192318085e+04       1.652192318085e+04       3.776977418832e+03      -2.764516207715e+02       4.462996532576e-04       4.200416629885e-01 
       6.948400093595e+03       1.372043081589e-05       6.037703572473e+01       1.260172245591e+02       1.442034800468e+04       2.075049329505e+00       1.002127677734e+08       3.406446171145e+01       6.417536316473e+03       8.439349652542e+02       4.182332571171e+03       3.592470360975e-08       4.436537032652e+03       1.588034088559e+04       1.588034088559e+04       3.618024449672e+03      -2.624303642897e+02       4.483251927604e-04       4.225045386135e-01 
       6.874101164555e+03       1.400140618150e-05       6.097249212257e+01       1.235477808330e+02       1.441975254828e+04       2.097387689743e+00       9.913725753727e+07       3.439237473302e+01       6.147456212977e+03       8.171547553528e+02       4.049616486704e+03       3.592470360975e-08       4.249826693691e+03       1.526405414876e+04       1.526405414876e+04       3.465760968854e+03      -2.491233605763e+02       4.503718615881e-04       4.249730360572e-01 
       6.800596596292e+03       1.428799581343e-05       6.157335306924e+01       1.211282482577e+02       1.441915168733e+04       2.119965729104e+00       9.807325303798e+07       3.472310281337e+01       5.888742350154e+03       7.912243498462e+02       3.921111822247e+03       3.592470360975e-08       4.070974003707e+03       1.467205252599e+04       1.467205252599e+04       3.319905451251e+03      -2.364940795901e+02       4.524398919704e-04       4.274470288234e-01 
       6.727877895965e+03       1.458030821767e-05       6.217965999623e+01       1.187575950415e+02       1.441854538040e+04       2.142786004343e+00       9.702063130216e+07       3.505666433033e+01       5.640916383154e+03       7.661167822725e+02       3.796684938696e+03       3.592470360975e-08       3.899648275884e+03       1.410336638004e+04       1.410336638004e+04       3.180188219643e+03      -2.245078662967e+02       4.545295186547e-04       4.299263892184e-01 
       6.655936661531e+03       1.487845390698e-05       6.279145454339e+01       1.164348110230e+02       1.441793358586e+04       2.165851099226e+00       9.597927067121e+07       3.539307768991e+01       5.403520098124e+03       7.418059418844e+02       3.676206437657e+03       3.592470360975e-08       3.735532740262e+03       1.355706521796e+04       1.355706521796e+04       3.046350946093e+03      -2.131318441241e+02       4.566409789341e-04       4.324109883758e-01 
       6.584764580779e+03       1.518254543634e-05       6.340877855870e+01       1.141589072148e+02       1.441731626184e+04       2.189163624816e+00       9.494905078713e+07       3.573236132491e+01       5.176114565007e+03       7.182665464954e+02       3.559551026880e+03       3.592470360975e-08       3.578323958052e+03       1.303225609647e+04       1.303225609647e+04       2.918146174317e+03      -2.023348234034e+02       4.587745126736e-04       4.349006962801e-01 
       6.514353430368e+03       1.549269743851e-05       6.403167409807e+01       1.119289153559e+02       1.441669336630e+04       2.212726219748e+00       9.392985257870e+07       3.607453369340e+01       4.958279325986e+03       6.954741161871e+02       3.446597389954e+03       3.592470360975e-08       3.427731260594e+03       1.252808209276e+04       1.252808209276e+04       2.795336862157e+03      -1.920872145363e+02       4.609303623387e-04       4.373953817928e-01 
       6.444695074873e+03       1.580902666043e-05       6.466018342509e+01       1.097438874747e+02       1.441606485698e+04       2.236541550526e+00       9.292155824766e+07       3.641961327726e+01       4.749611618086e+03       6.734049478516e+02       3.337228060149e+03       3.592470360975e-08       3.283476211933e+03       1.204372083806e+04       1.204372083806e+04       2.677695943304e+03      -1.823609456444e+02       4.631087730225e-04       4.398949126773e-01 
       6.375781465852e+03       1.613165199971e-05       6.529434901080e+01       1.076028954598e+02       1.441543069139e+04       2.260612311804e+00       9.192405125514e+07       3.676761858071e+01       4.549725628491e+03       6.520360905408e+02       3.231329298255e+03       3.592470360975e-08       3.145292094007e+03       1.157838311133e+04       1.157838311133e+04       2.565005907464e+03      -1.731293844686e+02       4.653099924741e-04       4.423991556258e-01 
       6.307604640911e+03       1.646069454261e-05       6.593421353343e+01       1.055050306414e+02       1.441479082687e+04       2.284941226684e+00       9.093721630813e+07       3.711856812876e+01       4.358251781204e+03       6.313453215991e+02       3.128790974296e+03       3.592470360975e-08       3.012923413507e+03       1.113131149064e+04       1.113131149064e+04       2.457058398201e+03      -1.643672642997e+02       4.675342711273e-04       4.449079762854e-01 
       6.240156722782e+03       1.679627760195e-05       6.657981987814e+01       1.034494033806e+02       1.441414522052e+04       2.309531047010e+00       8.996093934622e+07       3.747248046567e+01       4.174836053722e+03       6.113111235521e+02       3.029506453002e+03       3.592470360975e-08       2.886125429481e+03       1.070177905979e+04       1.070177905979e+04       2.353653827698e+03      -1.560506137298e+02       4.697818621291e-04       4.474212392856e-01 
       6.173429918421e+03       1.713852675595e-05       6.723121113680e+01       1.014351426675e+02       1.441349382926e+04       2.334384553667e+00       8.899510752838e+07       3.782937415341e+01       3.999139322474e+03       5.919126617301e+02       2.933372482910e+03       3.592470360975e-08       2.764663700827e+03       1.028908816798e+04       1.028908816798e+04       2.254601007731e+03      -1.481566900282e+02       4.720530213687e-04       4.499388082656e-01 
       6.107416518100e+03       1.748756988720e-05       6.788843060765e+01       9.946139572851e+01       1.441283660979e+04       2.359504556882e+00       8.803960921994e+07       3.818926777009e+01       3.830836735804e+03       5.731297626004e+02       2.840289088993e+03       3.592470360975e-08       2.648313652829e+03       9.892569240262e+03       9.892569240262e+03       2.159716796175e+03      -1.406639159546e+02       4.743480075072e-04       4.524605459029e-01 
       6.042108894520e+03       1.784353722315e-05       6.855152179507e+01       9.752732764092e+01       1.441217351861e+04       2.384893896530e+00       8.709433397964e+07       3.855217990834e+01       3.669617113342e+03       5.549428927880e+02       2.750159468684e+03       3.592470360975e-08       2.536860161929e+03       9.511579636779e+03       9.511579636779e+03       2.068825758388e+03      -1.335518198302e+02       4.766670820072e-04       4.549863139415e-01 
       5.977499501927e+03       1.820656137661e-05       6.922052840927e+01       9.563212095649e+01       1.441150451199e+04       2.410555442440e+00       8.615917254695e+07       3.891812917372e+01       3.515182370648e+03       5.373331387620e+02       2.662889891210e+03       3.592470360975e-08       2.430097157982e+03       9.145502558637e+03       9.145502558637e+03       1.981759842841e+03      -1.268009787002e+02       4.790105091626e-04       4.575159732210e-01 
       5.913580875243e+03       1.857677738713e-05       6.989549436603e+01       9.377497533263e+01       1.441082954603e+04       2.436492094707e+00       8.523401682936e+07       3.928713418309e+01       3.367246968080e+03       5.202821871656e+02       2.578389600113e+03       3.592470360975e-08       2.327827243241e+03       8.793745998635e+03       8.793745998635e+03       1.898358070404e+03      -1.203929644267e+02       4.813785561293e-04       4.600493837061e-01 
       5.850345629203e+03       1.895432276266e-05       7.057646378635e+01       9.195510717143e+01       1.441014857661e+04       2.462706784008e+00       8.431875988994e+07       3.965921356298e+01       3.225537382845e+03       5.037723057721e+02       2.496570718870e+03       3.592470360975e-08       2.229861327386e+03       8.455741734909e+03       8.455741734909e+03       1.818466236708e+03      -1.143102925610e+02       4.837714929555e-04       4.625864045164e-01 
       5.787786457500e+03       1.933933752268e-05       7.126348099620e+01       9.017174926643e+01       1.440946155940e+04       2.489202471916e+00       8.341329593494e+07       4.003438594788e+01       3.089791603277e+03       4.877863250431e+02       2.417348159506e+03       3.592470360975e-08       2.136018277906e+03       8.130944365768e+03       8.130944365768e+03       1.741936627025e+03      -1.085363738508e+02       4.861895926131e-04       4.651268939566e-01 
       5.725896131941e+03       1.973196424143e-05       7.195659052617e+01       8.842415045676e+01       1.440876844987e+04       2.515982151224e+00       8.251752030162e+07       4.041266997861e+01       2.959758644390e+03       4.723076202738e+02       2.340639534100e+03       3.592470360975e-08       2.046124585200e+03       7.818830384000e+03       7.818830384000e+03       1.668627743161e+03      -1.030554682477e+02       4.886331310287e-04       4.676707095474e-01 
       5.664667501614e+03       2.013234809208e-05       7.265583711120e+01       8.671157528869e+01       1.440806920329e+04       2.543048846263e+00       8.163132944608e+07       4.079408430058e+01       2.835198083829e+03       4.573200943035e+02       2.266365069115e+03       3.592470360975e-08       1.960014041763e+03       7.518897289046e+03       7.518897289046e+03       1.598404041828e+03      -9.785264128427e+01       4.911023871155e-04       4.702177080563e-01 
       5.604093492060e+03       2.054063689114e-05       7.336126569020e+01       8.503330368431e+01       1.440736377471e+04       2.570405613237e+00       8.075462093137e+07       4.117864756211e+01       2.715879617341e+03       4.428081607757e+02       2.194447522428e+03       3.592470360975e-08       1.877527434887e+03       7.230662735468e+03       7.230662735468e+03       1.531135684040e+03      -9.291372269907e+01       4.935976428052e-04       4.727677455290e-01 
       5.544167104455e+03       2.095698114450e-05       7.407292140578e+01       8.338863061720e+01       1.440665211899e+04       2.598055540548e+00       7.988729341558e+07       4.156637841267e+01       2.601582632959e+03       4.287567279286e+02       2.124812103009e+03       3.592470360975e-08       1.798512252280e+03       6.953663716213e+03       6.953663716213e+03       1.466698295044e+03      -8.822526719313e+01       4.961191830804e-04       4.753206773215e-01 
